user_id,categories
78345,672 663 1785 1786 1787   
78346,455 2185 0 1785 1786     
78347,593 2 431 0 1785         
78348,672 0 1785 1786 1787     
78358,2106 672 1409 1784 1785  
78363,771 1064 157 750 1784    
78364,672 0 1785 1786 1787     
78369,237 1047 2344 0 1782     
78371,1202 0 1784 1785 1786    
78395,912 0 1784 1785 1786     
78404,672 119 1406 66 2037     
78409,687 0 1785 1786 1787     
78413,1028 0 1784 1785 1786    
78416,789 0 1785 1786 1787     
78417,163 819 1361 470 1786    
78418,1063 1248 0 1784 1785    
78423,6 0 1784 1785 1786       
78433,433 1079 430 1080 452    
78444,163 672 1785 1786 1787   
78445,2081 2398 108 0 1784     
78446,672 0 1785 1786 1787     
78451,2277 2035 0 1783 1784    
78453,672 0 1785 1786 1787     
78456,2104 422 1668 1436 0     
78459,672 1409 0 1785 1786     
78464,771 2269 0 1784 1785     
78468,997 0 1784 1785 1786     
78470,672 0 1785 1786 1787     
78474,1979 0 1784 1785 1786    
78478,687 867 0 1785 1786      
78480,66 235 0 1783 1784       
78489,475 1450 163 901 103     
78490,53 2304 1784 1785 1786   
78522,1903 0 1784 1785 1786    
78523,112 0 1784 1785 1786     
78534,435 1401 428 893 129     
78555,672 1508 2211 1785 1786  
78562,672 124 911 674 123      
78573,1351 1784 1785 1786 1787 
78593,672 0 1785 1786 1787     
78598,1274 112 0 1784 1785     
78600,197 1273 2452 1284 0     
78606,2081 1021 0 1783 1784    
78621,705 0 1785 1786 1787     
78626,10 1718 1625 1799 1785   
78632,1086 452 440 468 211     
78637,1409 1060 422 1396 0     
78641,873 0 1785 1786 1787     
78665,66 0 1784 1785 1786      
78671,1272 1662 0 1784 1785    
78676,2211 40 795 761 876      
78687,672 0 1785 1786 1787     
78688,486 148 0 1785 1786      
78690,1245 1792 163 866 421    
78692,977 0 1784 1785 1786     
78693,22 0 1784 1785 1786      
78697,1791 672 1985 80 127     
78710,253 455 51 1202 2139     
78718,785 2050 1151 207 672    
78721,553 0 1785 1786 1787     
78743,847 0 1785 1786 1787     
78748,1450 2028 441 1774 1879  
78751,672 0 1785 1786 1787     
78752,1908 0 1783 1784 1785    
78754,951 0 1784 1785 1786     
78758,2206 0 1784 1785 1786    
78761,672 108 900 1767 1786    
78765,66 0 1784 1785 1786      
78766,2277 470 675 1784 1785   
78773,435 0 1784 1785 1786     
78777,1361 866 1360 817 435    
78779,672 1274 1784 1785 1786  
78782,163 0 1784 1785 1786     
78784,2092 1171 1300 784 1771  
78792,1044 200 1785 1786 1787  
78795,103 1783 1784 1785 1786  
78806,824 1378 171 1396 110    
78807,753 749 1241 1454 126    
78818,1245 0 1784 1785 1786    
78823,2230 0 1784 1785 1786    
78831,435 0 1784 1785 1786     
78848,130 2065 900 1366 1799   
78853,1054 0 1784 1785 1786    
78857,1382 1784 1785 1786 1787 
78858,672 0 1785 1786 1787     
78859,479 0 1784 1785 1786     
78870,695 0 1785 1786 1787     
78872,672 0 1785 1786 1787     
78876,672 663 134 901 678      
78880,1040 1948 1059 553 1784  
78902,486 1017 1272 0 1784     
78904,672 0 1785 1786 1787     
78915,111 1188 1184 1613 1796  
78920,66 53 1550 2327 1572     
78926,912 0 1784 1785 1786     
78933,171 672 1784 1785 1786   
78936,110 0 1784 1785 1786     
78939,663 672 1785 1786 1787   
78941,1508 1523 1785 1786 1787 
78944,1892 0 1784 1785 1786    
78946,882 2158 1784 1785 1786  
78947,66 906 695 4 844         
78985,98 0 1784 1785 1786      
78992,1235 1783 1784 1785 1786 
78993,66 1455 911 0 1784       
78997,503 1785 1786 1787 1788  
79000,1187 0 1784 1785 1786    
79004,1534 188 1785 1786 1787  
79006,206 1088 873 1888 1785   
79016,2348 1782 1783 1784 1785 
79021,51 1283 0 1784 1785      
79022,444 424 1360 0 1785      
79024,1941 631 0 1784 1785     
79025,253 422 1007 2104 480    
79029,66 0 1784 1785 1786      
79034,163 66 0 1784 1785       
79036,672 1310 1798 1784 1785  
79038,2015 0 1784 1785 1786    
79051,1272 0 1784 1785 1786    
79053,134 0 1784 1785 1786     
79058,977 0 1784 1785 1786     
79061,66 422 1406 114 421      
79067,672 0 1785 1786 1787     
79070,1456 1784 1785 1786 1787 
79071,997 672 1784 1785 1786   
79076,2098 820 600 0 1784      
79085,1359 0 1784 1785 1786    
79093,480 1253 1792 427 421    
79096,462 1064 421 1892 1786   
79099,434 1634 573 2003 553    
79104,43 0 1784 1785 1786      
79105,936 827 66 1050 1783     
79107,163 1213 138 0 1787      
79114,1065 1291 0 1783 1784    
79118,110 0 1784 1785 1786     
79119,2105 0 1784 1785 1786    
79126,84 2139 1453 1786 1787   
79129,672 1465 135 899 1899    
79130,1255 112 1784 1785 1786  
79131,20 1892 4 2063 2540      
79132,1177 0 1784 1785 1786    
79134,2020 0 1784 1785 1786    
79136,750 2105 838 1784 1785   
79139,1899 0 1784 1785 1786    
79157,440 1784 1785 1786 1787  
79166,793 2345 1784 1785 1786  
79172,672 0 1785 1786 1787     
79177,424 672 1825 237 421     
79178,1084 1963 0 1783 1784    
79186,672 0 1785 1786 1787     
79187,672 663 1785 1786 1787   
79189,178 0 1784 1785 1786     
79202,1037 0 1784 1785 1786    
79219,450 1244 1785 1786 1787  
79229,2530 2185 1967 1968 1410 
79235,672 0 1785 1786 1787     
79236,672 0 1785 1786 1787     
79243,1024 0 1783 1784 1785    
79260,1524 0 1784 1785 1786    
79272,120 193 1434 0 1786      
79279,672 123 1785 1786 1787   
79284,1228 0 1784 1785 1786    
79313,66 995 4 2387 901        
79322,1421 0 1784 1785 1786    
79332,1793 677 820 1932 0      
79333,440 1784 1785 1786 1787  
79337,799 0 1785 1786 1787     
79348,750 0 1785 1786 1787     
79349,116 110 1248 163 0       
79355,789 237 0 1785 1786      
79357,194 0 1784 1785 1786     
79388,80 950 0 1784 1785       
79395,126 1784 1785 1786 1787  
79396,473 605 101 93 2255      
79410,192 0 1784 1785 1786     
79416,1273 1341 1240 1783 1784 
79421,119 1899 56 672 695      
79425,1007 0 1784 1785 1786    
79434,2048 0 1784 1785 1786    
79436,33 0 1784 1785 1786      
79439,2193 0 1784 1785 1786    
79445,1948 1783 1784 1785 1786 
79446,672 1184 1307 134 1787   
79449,90 0 1784 1785 1786      
79450,1394 0 1784 1785 1786    
79452,1438 1898 66 2107 2309   
79456,1892 0 1784 1785 1786    
79466,492 0 1785 1786 1787     
79467,750 1064 1478 1785 1786  
79472,459 20 160 908 1785      
79479,1159 1594 922 1576 1793  
79489,110 134 424 0 1787       
79497,129 1937 0 1784 1785     
79502,594 0 1785 1786 1787     
79514,119 749 2292 1351 50     
79518,672 0 1785 1786 1787     
79522,927 0 1784 1785 1786     
79541,1261 1824 0 1783 1784    
79544,44 1071 1006 2566 1167   
79546,1084 0 1784 1785 1786    
79549,163 0 1784 1785 1786     
79557,672 1409 0 1785 1786     
79566,479 1234 1446 1784 1785  
79568,672 663 1785 1786 1787   
79569,200 195 2286 816 1237    
79578,103 1166 0 1783 1784     
79579,672 663 900 1798 1785    
79580,2261 124 2003 110 1785   
79587,2203 0 1784 1785 1786    
79591,1524 0 1784 1785 1786    
79594,2020 820 434 1899 672    
79595,2205 0 1784 1785 1786    
79597,435 428 1064 120 200     
79598,1216 1784 1785 1786 1787 
79603,873 0 1785 1786 1787     
79607,2105 0 1784 1785 1786    
79614,2154 0 1784 1785 1786    
79615,784 674 1456 685 1244    
79621,426 672 435 433 1326     
79626,1050 832 1783 1784 1785  
79627,1189 1899 0 1785 1786    
79631,2050 66 0 1785 1786      
79641,665 113 0 1785 1786      
79644,1931 0 1784 1785 1786    
79650,433 0 1784 1785 1786     
79654,786 0 1785 1786 1787     
79656,1160 0 1784 1785 1786    
79657,692 1242 1783 1784 1785  
79670,1668 1307 0 1784 1785    
79680,428 0 1784 1785 1786     
79692,672 0 1785 1786 1787     
79700,66 0 1784 1785 1786      
79703,480 1784 1785 1786 1787  
79707,672 171 421 66 680       
79719,1730 1900 0 1785 1786    
79722,774 799 0 1784 1785      
79724,2105 1067 1783 1784 1785 
79731,1027 205 1784 1785 1786  
79736,120 0 1784 1785 1786     
79742,873 0 1785 1786 1787     
79748,892 0 1785 1786 1787     
79753,672 795 873 1765 1786    
79777,2279 489 1873 1300 1171  
79783,424 422 0 1784 1785      
79786,672 0 1785 1786 1787     
79790,550 1102 573 163 1592    
79801,672 0 1785 1786 1787     
79808,253 926 0 1783 1784      
79809,483 975 0 1785 1786      
79813,1341 893 1785 1786 1787  
79814,120 0 1784 1785 1786     
79827,1473 0 1784 1785 1786    
79833,1354 480 2003 977 986    
79837,2185 766 0 1784 1785     
79846,775 1784 1785 1786 1787  
79847,672 0 1785 1786 1787     
79849,110 0 1784 1785 1786     
79851,2419 0 1783 1784 1785    
79869,1729 1760 1620 1784 1785 
79880,134 0 1784 1785 1786     
79888,102 0 1783 1784 1785     
79901,1944 912 0 1784 1785     
79905,573 0 1785 1786 1787     
79919,2237 497 873 440 1786    
79948,2193 1968 2379 1783 1784 
79981,672 663 901 1767 1786    
79984,751 1059 775 663 750     
79989,493 687 937 0 1784       
79991,120 118 0 1785 1786      
79995,1313 994 784 1785 1786   
79998,672 0 1785 1786 1787     
80017,678 1438 0 1785 1786     
80022,1527 0 1784 1785 1786    
80029,424 0 1784 1785 1786     
80032,495 493 0 1785 1786      
80033,1006 134 1784 1785 1786  
80034,74 0 1784 1785 1786      
80037,1136 0 1784 1785 1786    
80039,161 134 912 127 1396     
80053,1438 0 1784 1785 1786    
80067,2084 1404 912 910 2030   
80070,553 1409 663 1028 0      
80101,853 0 1785 1786 1787     
80102,2021 0 1784 1785 1786    
80107,898 672 1966 1784 1785   
80115,2586 0 1783 1784 1785    
80119,787 1300 672 1658 1668   
80121,84 1783 1784 1785 1786   
80129,66 0 1784 1785 1786      
80131,66 1406 1058 830 1785    
80138,1355 751 0 1785 1786     
80143,553 0 1785 1786 1787     
80145,1272 0 1784 1785 1786    
80147,672 192 1784 1785 1786   
80148,672 0 1785 1786 1787     
80163,1896 233 237 1307 2638   
80166,66 0 1784 1785 1786      
80180,108 0 1784 1785 1786     
80184,207 1784 1785 1786 1787  
80188,191 134 1873 793 1952    
80206,1432 2209 807 811 1294   
80212,108 0 1784 1785 1786     
80215,926 0 1784 1785 1786     
80226,2150 0 1784 1785 1786    
80241,127 1170 0 1785 1786     
80245,688 0 1785 1786 1787     
80248,134 847 900 1892 1786    
80251,1345 0 1784 1785 1786    
80255,1382 1784 1785 1786 1787 
80273,873 1899 440 2215 1796   
80284,824 66 672 901 192       
80285,1899 0 1784 1785 1786    
80297,672 663 1785 1786 1787   
80300,1023 0 1784 1785 1786    
80301,440 1784 1785 1786 1787  
80302,553 674 1158 1051 1165   
80310,1033 1873 1030 683 1785  
80313,883 0 1785 1786 1787     
80329,1269 0 1784 1785 1786    
80336,120 0 1784 1785 1786     
80351,232 1965 672 674 1784    
80356,120 1190 0 1785 1786     
80361,253 0 1784 1785 1786     
80371,698 6 148 901 680        
80372,1524 0 1784 1785 1786    
80375,56 2114 0 1785 1786      
80377,672 0 1785 1786 1787     
80380,2301 14 950 0 1784       
80384,1415 553 2124 1028 112   
80395,237 0 1784 1785 1786     
80398,486 672 144 901 253      
80400,239 663 1259 0 1784      
80403,690 1784 1785 1786 1787  
80434,1765 0 1784 1785 1786    
80444,130 129 127 122 134      
80446,672 0 1785 1786 1787     
80481,672 0 1785 1786 1787     
80482,1434 0 1784 1785 1786    
80492,672 0 1785 1786 1787     
80494,94 1049 1798 1784 1785   
80495,2187 2136 1784 1785 1786 
80501,1966 0 1784 1785 1786    
80507,1183 1784 1785 1786 1787 
80512,10 837 53 1785 1786      
80515,66 0 1784 1785 1786      
80528,237 0 1784 1785 1786     
80536,40 2096 1800 1784 1785   
80543,1024 0 1783 1784 1785    
80547,1080 421 444 430 1064    
80548,1273 756 440 253 113     
80552,112 0 1784 1785 1786     
80569,747 830 0 1784 1785      
80573,672 663 15 1352 56       
80576,1882 0 1784 1785 1786    
80580,2104 0 1784 1785 1786    
80581,103 1783 1784 1785 1786  
80589,653 0 1785 1786 1787     
80593,163 0 1784 1785 1786     
80616,110 107 1914 672 1409    
80617,784 2329 121 1170 0      
80620,1142 0 1784 1785 1786    
80625,2129 0 1784 1785 1786    
80629,771 799 864 0 1786       
80632,1409 2361 148 548 2360   
80633,1214 981 1415 922 107    
80636,906 0 1784 1785 1786     
80640,1291 2098 0 1784 1785    
80642,1668 1495 1601 0 1784    
80650,1344 672 0 1785 1786     
80653,1136 1986 2540 237 559   
80657,672 0 1785 1786 1787     
80663,134 672 1914 2263 1766   
80665,672 663 2003 2150 901    
80673,2192 1743 21 1046 1050   
80677,2123 0 1784 1785 1786    
80680,672 0 1785 1786 1787     
80683,672 503 922 4 50         
80687,2127 1784 1785 1786 1787 
80715,424 0 1784 1785 1786     
80717,910 1030 207 1785 1786   
80721,672 0 1785 1786 1787     
80726,1272 0 1784 1785 1786    
80727,27 0 1784 1785 1786      
80744,779 2209 1028 1273 0     
80754,1296 1310 134 129 1065   
80757,2144 672 674 1291 103    
80763,672 1409 663 421 105     
80782,882 6 1784 1785 1786     
80784,784 0 1785 1786 1787     
80785,134 1378 1000 142 6      
80793,1084 0 1784 1785 1786    
80800,2105 0 1784 1785 1786    
80804,188 1783 1784 1785 1786  
80806,493 495 2516 2021 251    
80807,1310 0 1784 1785 1786    
80809,981 0 1784 1785 1786     
80815,672 1409 200 1785 1786   
80817,110 674 0 1785 1786      
80819,2048 817 2229 2270 1784  
80823,162 0 1784 1785 1786     
80824,198 1784 1785 1786 1787  
80837,2185 462 2104 121 0      
80840,103 546 674 450 1065     
80841,672 6 2569 1909 1017     
80844,786 970 989 785 992      
80851,75 73 0 1783 1784        
80857,962 672 1378 789 1899    
80870,188 837 746 1785 1786    
80872,96 0 1784 1785 1786      
80875,66 0 1784 1785 1786      
80887,2349 0 1783 1784 1785    
80902,1666 1784 1785 1786 1787 
80908,2105 0 1784 1785 1786    
80909,1040 0 1784 1785 1786    
80910,926 0 1784 1785 1786     
80921,424 0 1784 1785 1786     
80925,600 0 1785 1786 1787     
80928,450 0 1785 1786 1787     
80956,1354 0 1784 1785 1786    
80957,66 0 1784 1785 1786      
80961,1105 2108 0 1783 1784    
80964,1451 1357 0 1785 1786    
80972,59 57 66 2343 1102       
80975,1339 672 1909 100 553    
80978,797 1159 1784 1785 1786  
80981,66 0 1784 1785 1786      
80983,672 0 1785 1786 1787     
80990,1435 1015 0 1784 1785    
80993,444 103 1237 771 140     
80995,1357 2399 173 1454 1406  
80998,675 0 1785 1786 1787     
81006,154 0 1784 1785 1786     
81024,1325 0 1784 1785 1786    
81031,1827 0 1784 1785 1786    
81034,253 672 1763 1784 1785   
81035,6 0 1784 1785 1786       
81037,163 2059 0 1785 1786     
81049,2088 0 1784 1785 1786    
81075,231 866 862 0 1785       
81084,491 1256 1817 1272 493   
81089,695 0 1785 1786 1787     
81091,1380 1450 0 1786 1787    
81095,2020 0 1784 1785 1786    
81105,124 123 911 1785 1786    
81109,997 0 1784 1785 1786     
81111,110 900 1968 1766 1786   
81114,553 0 1785 1786 1787     
81127,784 0 1785 1786 1787     
81138,110 1424 1382 1090 1785  
81177,139 192 1214 127 1786    
81181,440 135 1887 900 1347    
81183,56 0 1784 1785 1786      
81189,66 56 0 1784 1785        
81191,424 0 1784 1785 1786     
81193,1378 0 1784 1785 1786    
81195,397 391 0 1783 1784      
81201,672 898 1784 1785 1786   
81211,2157 103 2158 2391 248   
81212,916 0 1784 1785 1786     
81223,672 0 1785 1786 1787     
81229,440 873 53 485 863       
81231,1336 0 1784 1785 1786    
81237,1873 1549 1662 1652 1582 
81238,570 0 1785 1786 1787     
81240,672 0 1785 1786 1787     
81250,674 672 253 1764 1785    
81258,672 0 1785 1786 1787     
81260,672 0 1785 1786 1787     
81266,918 0 1784 1785 1786     
81270,910 1784 1785 1786 1787  
81275,799 762 768 832 1294     
81280,1458 0 1784 1785 1786    
81287,866 553 1361 672 1370    
81292,757 0 1785 1786 1787     
81315,163 1213 129 936 2277    
81323,163 0 1784 1785 1786     
81341,66 0 1784 1785 1786      
81356,2215 1670 0 1784 1785    
81357,1766 0 1784 1785 1786    
81366,672 0 1785 1786 1787     
81378,98 163 1378 0 1786       
81401,433 2387 672 1798 1784   
81407,2326 456 1784 1785 1786  
81408,440 1784 1785 1786 1787  
81414,1351 671 1785 1786 1787  
81428,46 0 1784 1785 1786      
81437,112 0 1784 1785 1786     
81443,798 198 436 1786 1787    
81448,827 1821 127 207 1786    
81466,23 0 1784 1785 1786      
81483,672 912 1914 206 744     
81492,950 0 1784 1785 1786     
81493,922 1783 1784 1785 1786  
81509,551 672 1765 253 1786    
81514,1958 1141 1040 1027 1892 
81519,435 424 1910 486 672     
81525,1354 672 753 553 1800    
81531,600 0 1785 1786 1787     
81540,2105 0 1784 1785 1786    
81551,672 0 1785 1786 1787     
81553,695 426 672 912 674      
81558,785 672 1784 1785 1786   
81559,1530 1783 1784 1785 1786 
81567,826 556 0 1786 1787      
81584,424 0 1784 1785 1786     
81590,188 1783 1784 1785 1786  
81613,672 0 1785 1786 1787     
81624,33 1436 672 1482 1899    
81626,108 1368 1367 1006 1273  
81627,1620 0 1784 1785 1786    
81629,486 114 1765 672 73      
81636,503 1785 1786 1787 1788  
81644,675 744 0 1784 1785      
81647,672 0 1785 1786 1787     
81662,690 1003 912 691 1062    
81669,424 0 1784 1785 1786     
81671,672 0 1785 1786 1787     
81678,129 900 2105 122 2389    
81680,793 0 1785 1786 1787     
81681,66 0 1784 1785 1786      
81686,1193 1985 1784 1785 1786 
81688,56 1579 0 1785 1786      
81692,54 0 1784 1785 1786      
81696,599 0 1785 1786 1787     
81708,188 672 1041 665 424     
81711,2273 1783 1784 1785 1786 
81718,433 0 1784 1785 1786     
81723,2100 0 1784 1785 1786    
81724,127 0 1784 1785 1786     
81729,197 1256 1238 1084 1784  
81738,66 20 793 1784 1785      
81742,503 239 66 493 1273      
81747,672 663 421 696 1800     
81760,421 435 0 1784 1785      
81763,1535 0 1784 1785 1786    
81766,672 0 1785 1786 1787     
81770,424 695 672 1786 1787    
81772,98 102 1397 2105 1909    
81779,981 157 1384 1029 704    
81790,674 0 1785 1786 1787     
81792,2187 253 2163 2121 203   
81801,480 1784 1785 1786 1787  
81820,1101 0 1784 1785 1786    
81825,75 0 1784 1785 1786      
81835,1948 1783 1784 1785 1786 
81838,1948 1963 2157 2036 1892 
81840,174 1171 164 1040 1451   
81844,1892 134 197 1939 199    
81848,134 911 124 1223 126     
81859,893 429 435 427 433      
81867,1040 1938 127 237 2398   
81878,170 0 1784 1785 1786     
81882,493 0 1785 1786 1787     
81883,1213 1784 1785 1786 1787 
81887,695 0 1785 1786 1787     
81890,553 0 1785 1786 1787     
81893,1050 0 1784 1785 1786    
81897,1473 0 1784 1785 1786    
81903,430 0 1784 1785 1786     
81906,672 0 1785 1786 1787     
81915,120 1903 459 156 0       
81925,2494 1782 1783 1784 1785 
81928,755 110 107 900 1797     
81932,1366 0 1784 1785 1786    
81941,2081 866 0 1785 1786     
81954,1409 2100 2512 784 766   
81963,1740 1370 0 1783 1784    
81966,672 0 1785 1786 1787     
81969,1892 0 1784 1785 1786    
81976,1458 120 1786 1787 1788  
81981,124 1784 1785 1786 1787  
81990,133 2252 1183 0 1785     
81991,1360 2092 0 1784 1785    
82000,1658 0 1784 1785 1786    
82010,66 674 0 1785 1786       
82020,553 0 1785 1786 1787     
82022,1339 1784 1785 1786 1787 
82031,469 0 1785 1786 1787     
82035,163 0 1784 1785 1786     
82038,148 0 1784 1785 1786     
82048,253 43 1378 1799 1784    
82050,480 1784 1785 1786 1787  
82063,44 2098 844 435 749      
82068,1267 1784 1785 1786 1787 
82072,672 0 1785 1786 1787     
82077,1450 1357 186 0 1785     
82081,427 2337 1910 0 1784     
82084,1436 0 1784 1785 1786    
82088,129 0 1784 1785 1786     
82090,1334 0 1784 1785 1786    
82095,1409 0 1784 1785 1786    
82096,1378 674 672 105 103     
82100,672 0 1785 1786 1787     
82101,428 981 103 0 1785       
82110,1691 1682 1193 949 1966  
82113,847 1586 134 1786 1787   
82116,675 207 789 0 1786       
82117,33 14 997 1382 427       
82123,116 0 1784 1785 1786     
82138,1454 2002 1451 1184 493  
82146,66 22 0 1783 1784        
82154,734 1378 6 43 1767       
82162,1450 0 1784 1785 1786    
82163,1660 0 1784 1785 1786    
82166,424 163 0 1784 1785      
82171,488 1521 1741 672 1070   
82183,970 789 2643 748 937     
82187,1170 134 2178 1784 1785  
82190,1124 0 1784 1785 1786    
82198,687 1283 0 1784 1785     
82200,1171 1784 1785 1786 1787 
82203,1214 675 103 434 450     
82217,2105 0 1784 1785 1786    
82226,440 499 873 493 1785     
82229,121 798 1068 1062 817    
82231,424 421 672 435 1765     
82233,1130 1109 1783 1784 1785 
82235,450 1866 0 1784 1785     
82245,672 2086 926 1783 1784   
82249,695 0 1785 1786 1787     
82253,1291 0 1784 1785 1786    
82283,1171 2002 1784 1785 1786 
82284,424 0 1784 1785 1786     
82287,492 0 1785 1786 1787     
82289,158 0 1784 1785 1786     
82298,2149 424 901 421 120     
82299,1821 1870 1784 1785 1786 
82326,1397 901 1909 102 1784   
82330,1106 66 1063 421 433     
82343,631 0 1785 1786 1787     
82345,992 873 0 1784 1785      
82346,440 1784 1785 1786 1787  
82362,672 838 1680 1785 1786   
82375,2214 906 207 795 1786    
82378,2182 1729 1784 1785 1786 
82389,206 1075 795 672 205     
82399,52 253 1412 2009 2240    
82400,837 1785 1786 1787 1788  
82421,2260 0 1783 1784 1785    
82428,486 0 1785 1786 1787     
82445,1030 0 1784 1785 1786    
82465,965 0 1784 1785 1786     
82468,756 0 1785 1786 1787     
82469,749 119 0 1785 1786      
82472,553 0 1785 1786 1787     
82485,1150 0 1783 1784 1785    
82486,788 142 192 0 1786       
82488,66 4 0 1784 1785         
82494,672 0 1785 1786 1787     
82496,938 424 672 1785 1786    
82500,1899 0 1784 1785 1786    
82506,1941 1943 0 1782 1783    
82511,57 0 1784 1785 1786      
82515,202 995 837 2586 2241    
82519,422 0 1784 1785 1786     
82524,6 0 1784 1785 1786       
82541,137 1070 0 1783 1784     
82543,33 0 1784 1785 1786      
82548,1065 1244 1409 826 56    
82549,2035 0 1784 1785 1786    
82556,1162 2489 1160 142 0     
82568,672 0 1785 1786 1787     
82570,672 0 1785 1786 1787     
82573,2246 0 1783 1784 1785    
82579,672 0 1785 1786 1787     
82582,134 1409 110 108 0       
82588,422 695 1409 170 1798    
82591,2182 120 1765 873 672    
82592,1064 66 725 672 105      
82599,983 993 1783 1784 1785   
82606,1186 1952 2000 2187 1988 
82611,195 197 134 911 749      
82615,1423 1783 1784 1785 1786 
82626,127 817 1899 1786 1787   
82647,2275 700 1021 0 1784     
82649,799 189 1785 1786 1787   
82650,171 0 1784 1785 1786     
82658,1450 0 1784 1785 1786    
82664,1409 0 1784 1785 1786    
82669,1873 1670 0 1784 1785    
82675,2191 2192 2187 0 1783    
82677,695 114 696 672 1409     
82688,672 0 1785 1786 1787     
82692,1656 1525 1533 134 1505  
82697,1017 0 1784 1785 1786    
82703,1193 1783 1784 1785 1786 
82705,1299 904 1401 1785 1786  
82706,1718 1450 2178 1382 169  
82714,253 483 662 2005 241     
82715,1519 1784 1785 1786 1787 
82718,672 66 663 33 1294       
82725,795 1785 1786 1787 1788  
82730,98 424 0 1784 1785       
82735,1906 66 1783 1784 1785   
82736,672 1202 1784 1785 1786  
82738,2273 1409 672 65 61      
82740,462 905 160 206 1787     
82747,120 1378 253 130 1786    
82758,695 49 906 125 2450      
82765,1450 56 465 1171 775     
82768,1138 0 1784 1785 1786    
82772,1368 0 1784 1785 1786    
82781,912 134 2201 1797 1784   
82784,678 0 1785 1786 1787     
82789,109 2420 672 1784 1785   
82794,475 1666 1245 1255 1797  
82795,672 950 901 2193 94      
82796,663 452 672 2265 1786    
82802,102 1397 429 0 1784      
82806,444 0 1785 1786 1787     
82808,171 1007 178 1357 176    
82809,440 1472 1784 1785 1786  
82814,130 1255 1899 867 863    
82836,435 439 0 1783 1784      
82847,253 0 1784 1785 1786     
82867,672 0 1785 1786 1787     
82869,1138 0 1784 1785 1786    
82880,819 0 1785 1786 1787     
82885,981 0 1784 1785 1786     
82917,688 672 435 421 1063     
82922,670 475 1785 1786 1787   
82926,1760 1784 1785 1786 1787 
82928,1438 1382 119 0 1786     
82938,912 900 107 1785 1786    
82942,440 1784 1785 1786 1787  
82949,160 901 1784 1785 1786   
82952,663 672 66 1786 1787     
82965,672 0 1785 1786 1787     
82969,824 424 0 1784 1785      
82971,134 0 1784 1785 1786     
82981,1634 1784 1785 1786 1787 
82983,824 0 1785 1786 1787     
82990,2105 688 0 1784 1785     
83005,672 1532 1516 1784 1785  
83019,134 0 1784 1785 1786     
83027,1251 1180 0 1784 1785    
83035,440 1784 1785 1786 1787  
83056,1450 0 1784 1785 1786    
83061,427 462 1361 2059 439    
83069,677 1899 134 121 1465    
83072,163 0 1784 1785 1786     
83073,785 789 783 0 1787       
83074,498 0 1785 1786 1787     
83082,1063 0 1784 1785 1786    
83083,750 775 0 1783 1784      
83086,1063 435 672 426 129     
83088,1213 1784 1785 1786 1787 
83096,1696 0 1783 1784 1785    
83109,1214 2116 2119 2476 2115 
83110,156 901 120 2108 1799    
83111,120 0 1784 1785 1786     
83133,489 148 486 900 488      
83139,672 0 1785 1786 1787     
83141,163 695 237 130 239      
83142,160 672 1785 1786 1787   
83147,672 1245 105 1620 130    
83151,129 1967 2066 900 809    
83152,1668 0 1784 1785 1786    
83157,2132 2137 1785 1786 1787 
83192,749 0 1785 1786 1787     
83193,672 0 1785 1786 1787     
83209,440 791 1784 1785 1786   
83212,672 1248 663 479 103     
83227,2215 0 1784 1785 1786    
83248,687 2343 0 1784 1785     
83259,66 0 1784 1785 1786      
83265,672 0 1785 1786 1787     
83266,2484 0 1783 1784 1785    
83271,729 0 1785 1786 1787     
83275,672 0 1785 1786 1787     
83277,489 1525 0 1785 1786     
83280,1356 1953 770 1171 1450  
83283,36 40 1784 1785 1786     
83290,553 0 1785 1786 1787     
83305,108 206 1949 66 2105     
83312,553 1409 1899 163 898    
83324,795 1785 1786 1787 1788  
83325,1425 1783 1784 1785 1786 
83337,167 1784 1785 1786 1787  
83349,1167 1761 1272 1822 113  
83364,479 759 868 1785 1786    
83365,1290 2105 424 1409 421   
83397,554 911 757 1937 237     
83403,672 1409 424 422 3       
83426,672 663 421 891 1787     
83427,1354 109 906 0 1785      
83429,2105 792 461 1785 1786   
83432,882 4 486 901 672        
83435,672 0 1785 1786 1787     
83462,1028 0 1784 1785 1786    
83475,755 1784 1785 1786 1787  
83476,1065 424 66 0 1784       
83495,2105 742 112 672 688     
83499,1952 0 1784 1785 1786    
83504,428 0 1784 1785 1786     
83512,922 1783 1784 1785 1786  
83516,950 1438 1378 2301 50    
83529,691 1784 1785 1786 1787  
83543,237 1177 108 0 1785      
83550,1965 486 189 1409 422    
83565,2123 0 1784 1785 1786    
83570,1899 672 2193 2195 1785  
83581,672 1946 1941 0 1783     
83588,1063 444 0 1785 1786     
83590,997 672 475 98 103       
83594,672 960 784 8 787        
83597,1171 1784 1785 1786 1787 
83605,1075 2105 434 0 1784     
83608,1899 0 1784 1785 1786    
83610,2482 977 1409 826 1267   
83614,672 0 1785 1786 1787     
83622,1063 1397 1351 1361 1312 
83628,1005 1784 1785 1786 1787 
83634,1444 0 1783 1784 1785    
83639,108 2540 0 1785 1786     
83650,672 0 1785 1786 1787     
83652,1180 0 1784 1785 1786    
83665,6 0 1784 1785 1786       
83672,2559 0 1783 1784 1785    
83674,119 0 1784 1785 1786     
83675,838 170 2529 127 1090    
83681,479 163 2020 1064 1235   
